X,Z,coorX,coorY,coorZ,formacion,corte
7391.998062,911.7728888,1104325.06,1238551.233,911.7728888,LosSantos_inf,F
7391.998062,891.6379456,1104325.06,1238551.233,891.6379456,LosSantos_inf,F
7450.190649,960.9222677,1104382.686,1238543.134,960.9222677,LosSantos_inf,F
7450.190649,934.0756768,1104382.686,1238543.134,934.0756768,LosSantos_inf,F
7450.190649,898.2802223,1104382.686,1238543.134,898.2802223,LosSantos_inf,F
7508.383236,969.8017603,1104440.312,1238535.035,969.8017603,LosSantos_inf,F
7508.383236,942.9551694,1104440.312,1238535.035,942.9551694,LosSantos_inf,F
7508.383236,916.1085785,1104440.312,1238535.035,916.1085785,LosSantos_inf,F
7508.383236,893.7364194,1104440.312,1238535.035,893.7364194,LosSantos_inf,F
7566.575824,982.4099461,1104497.938,1238526.936,982.4099461,LosSantos_inf,F
7568.65413,950.5537754,1104499.997,1238526.647,950.5537754,LosSantos_inf,F
7566.575824,922.0051166,1104497.938,1238526.936,922.0051166,LosSantos_inf,F
7563.666194,902.6193806,1104495.057,1238527.341,902.6193806,LosSantos_inf,F
7605.370882,933.8906874,1104536.356,1238521.537,933.8906874,LosSantos_inf,F
7605.370882,907.0440965,1104536.356,1238521.537,907.0440965,LosSantos_inf,F
544.6703004,432.2224792,1097544.37,1239504.197,432.2224792,LosSantos_med,F
583.4653585,450.8196977,1097582.787,1239498.797,450.8196977,LosSantos_med,F
602.8628876,463.4741308,1097601.996,1239496.098,463.4741308,LosSantos_med,F
622.2604167,485.8231663,1097621.205,1239493.398,485.8231663,LosSantos_med,F
641.6579457,450.004588,1097640.413,1239490.698,450.004588,LosSantos_med,F
661.0554748,463.4047598,1097659.622,1239487.999,463.4047598,LosSantos_med,F
680.4530039,487.9910111,1097678.831,1239485.299,487.9910111,LosSantos_med,F
719.248062,463.3353888,1097717.248,1239479.9,463.3353888,LosSantos_med,F
740.8498558,492.190061,1097738.64,1239476.894,492.190061,LosSantos_med,F
777.4406492,467.7404496,1097774.875,1239471.801,467.7404496,LosSantos_med,F
796.8381783,499.0383486,1097794.083,1239469.102,499.0383486,LosSantos_med,F
796.8381783,485.6150531,1097794.083,1239469.102,485.6150531,LosSantos_med,F
835.6332364,467.6710785,1097832.501,1239463.702,467.6710785,LosSantos_med,F
855.0307655,498.9689776,1097851.71,1239461.003,498.9689776,LosSantos_med,F
855.0307655,485.5456821,1097851.71,1239461.003,485.5456821,LosSantos_med,F
893.8258236,467.6017075,1097890.127,1239455.603,467.6017075,LosSantos_med,F
913.2233527,498.8996065,1097909.336,1239452.904,498.8996065,LosSantos_med,F
913.2233527,485.4763111,1097909.336,1239452.904,485.4763111,LosSantos_med,F
950.4019501,467.5342634,1097946.153,1239447.73,467.5342634,LosSantos_med,F
971.4159399,498.8302355,1097966.962,1239444.805,498.8302355,LosSantos_med,F
971.4159399,483.9154628,1097966.962,1239444.805,483.9154628,LosSantos_med,F
1029.608527,498.7608645,1098024.588,1239436.706,498.7608645,LosSantos_med,F
1029.608527,482.3546145,1098024.588,1239436.706,482.3546145,LosSantos_med,F
1087.801114,498.6914934,1098082.215,1239428.607,498.6914934,LosSantos_med,F
1087.801114,480.7937661,1098082.215,1239428.607,480.7937661,LosSantos_med,F
1102.349261,467.3531279,1098096.621,1239426.583,467.3531279,LosSantos_med,F
1145.993702,498.6221224,1098139.841,1239420.509,498.6221224,LosSantos_med,F
1145.993702,480.7243951,1098139.841,1239420.509,480.7243951,LosSantos_med,F
1209.035671,498.5469704,1098202.269,1239411.735,498.5469704,LosSantos_med,F
1189.638142,480.6723668,1098183.061,1239414.434,480.6723668,LosSantos_med,F
1262.378876,507.432244,1098255.093,1239404.311,507.432244,LosSantos_med,F
1262.378876,490.2802553,1098255.093,1239404.311,490.2802553,LosSantos_med,F
1257.529494,476.1170021,1098250.291,1239404.986,476.1170021,LosSantos_med,F
1320.571463,507.3628729,1098312.72,1239396.212,507.3628729,LosSantos_med,F
1320.571463,483.4992366,1098312.72,1239396.212,483.4992366,LosSantos_med,F
1378.76405,505.8020246,1098370.346,1239388.113,505.8020246,LosSantos_med,F
1378.76405,481.1926496,1098370.346,1239388.113,481.1926496,LosSantos_med,F
1436.956638,501.2582218,1098427.972,1239380.014,501.2582218,LosSantos_med,F
1436.956638,478.8860627,1098427.972,1239380.014,478.8860627,LosSantos_med,F
1495.149225,498.2058962,1098485.599,1239371.915,498.2058962,LosSantos_med,F
1494.456456,470.081722,1098484.913,1239372.012,470.081722,LosSantos_med,F
1524.245518,484.7479152,1098514.412,1239367.866,484.7479152,LosSantos_med,F
1553.341812,498.1365251,1098543.225,1239363.817,498.1365251,LosSantos_med,F
1553.341812,466.8155024,1098543.225,1239363.817,466.8155024,LosSantos_med,F
1582.438106,484.6785442,1098572.038,1239359.767,484.6785442,LosSantos_med,F
1611.534399,498.0671541,1098600.851,1239355.718,498.0671541,LosSantos_med,F
1611.534399,466.7461314,1098600.851,1239355.718,466.7461314,LosSantos_med,F
1640.630693,485.3549118,1098629.664,1239351.668,485.3549118,LosSantos_med,F
1674.576369,500.4777976,1098663.28,1239346.944,500.4777976,LosSantos_med,F
1669.726986,469.6597149,1098658.477,1239347.619,469.6597149,LosSantos_med,F
1727.919574,506.8772757,1098716.104,1239339.52,506.8772757,LosSantos_med,F
1713.371427,491.9798457,1098701.697,1239341.545,491.9798457,LosSantos_med,F
1723.070191,476.4569202,1098711.301,1239340.195,476.4569202,LosSantos_med,F
1790.961543,506.8021237,1098778.532,1239330.746,506.8021237,LosSantos_med,F
1795.810925,478.4582746,1098783.334,1239330.071,478.4582746,LosSantos_med,F
1844.304748,500.7726245,1098831.356,1239323.322,500.7726245,LosSantos_med,F
1824.907219,491.1011459,1098812.147,1239326.022,491.1011459,LosSantos_med,F
1854.003513,472.4229945,1098840.96,1239321.973,472.4229945,LosSantos_med,F
1902.497335,487.279958,1098888.982,1239315.224,487.279958,LosSantos_med,F
1904.7016,455.4139522,1098891.165,1239314.917,455.4139522,LosSantos_med,F
1960.689922,481.2446779,1098946.609,1239307.125,481.2446779,LosSantos_med,F
1960.689922,457.3810415,1098946.609,1239307.125,457.3810415,LosSantos_med,F
1946.141776,448.4495206,1098932.202,1239309.149,448.4495206,LosSantos_med,F
2018.88251,478.1923523,1099004.235,1239299.026,478.1923523,LosSantos_med,F
2018.88251,452.8372387,1099004.235,1239299.026,452.8372387,LosSantos_med,F
2077.075097,470.6655949,1099061.861,1239290.927,470.6655949,LosSantos_med,F
2077.075097,449.0391744,1099061.861,1239290.927,449.0391744,LosSantos_med,F
2135.267684,468.9183119,1099119.487,1239282.828,468.9183119,LosSantos_med,F
2130.418302,448.2298457,1099114.685,1239283.503,448.2298457,LosSantos_med,F
2174.062742,483.973272,1099157.905,1239277.429,483.973272,LosSantos_med,F
2193.460271,461.5779892,1099177.114,1239274.729,461.5779892,LosSantos_med,F
2232.255329,480.9209464,1099215.531,1239269.33,480.9209464,LosSantos_med,F
2251.652859,455.5427091,1099234.74,1239266.63,455.5427091,LosSantos_med,F
2290.447917,479.3600981,1099273.157,1239261.231,479.3600981,LosSantos_med,F
2309.845446,452.4903835,1099292.366,1239258.532,452.4903835,LosSantos_med,F
2348.640504,479.290727,1099330.784,1239253.132,479.290727,LosSantos_med,F
2368.038033,462.8613534,1099349.992,1239250.433,462.8613534,LosSantos_med,F
2368.038033,447.9465806,1099349.992,1239250.433,447.9465806,LosSantos_med,F
2411.682473,479.2155751,1099393.212,1239244.359,479.2155751,LosSantos_med,F
2428.308927,460.0196184,1099409.677,1239242.045,460.0196184,LosSantos_med,F
2406.833091,447.9003333,1099388.41,1239245.034,447.9003333,LosSantos_med,F
2467.229943,488.0982209,1099448.219,1239236.628,488.0982209,LosSantos_med,F
2484.423207,465.7055658,1099465.245,1239234.235,465.7055658,LosSantos_med,F
2523.218266,496.9803412,1099503.662,1239228.836,496.9803412,LosSantos_med,F
2523.218266,482.0655685,1099503.662,1239228.836,482.0655685,LosSantos_med,F
2542.615795,466.3819334,1099522.871,1239226.136,466.3819334,LosSantos_med,F
2581.410853,496.9109702,1099561.289,1239220.737,496.9109702,LosSantos_med,F
2584.320482,473.6404562,1099564.17,1239220.332,473.6404562,LosSantos_med,F
2625.055293,467.7751351,1099604.508,1239214.663,467.7751351,LosSantos_med,F
2629.904675,501.3275928,1099609.311,1239213.988,501.3275928,LosSantos_med,F
2643.067284,480.8573563,1099622.345,1239212.156,480.8573563,LosSantos_med,F
2697.796027,490.806319,1099676.541,1239204.539,490.806319,LosSantos_med,F
2697.796027,467.6884213,1099676.541,1239204.539,467.6884213,LosSantos_med,F
2712.344174,511.6696581,1099690.948,1239202.515,511.6696581,LosSantos_med,F
2759.452459,496.6987278,1099737.598,1239195.958,496.6987278,LosSantos_med,F
2741.440468,474.3480407,1099719.761,1239198.465,474.3480407,LosSantos_med,F
2770.536761,520.1762813,1099748.574,1239194.416,520.1762813,LosSantos_med,F
2814.181202,505.5823497,1099791.794,1239188.342,505.5823497,LosSantos_med,F
2789.93429,483.2390952,1099767.783,1239191.716,483.2390952,LosSantos_med,F
2833.578731,530.168601,1099811.003,1239185.642,530.168601,LosSantos_med,F
2877.223171,515.5746693,1099854.222,1239179.568,515.5746693,LosSantos_med,F
2848.126877,501.0674514,1099825.409,1239183.617,501.0674514,LosSantos_med,F
2891.771318,542.0310481,1099868.629,1239177.543,542.0310481,LosSantos_med,F
2930.566376,526.3242894,1099907.046,1239172.144,526.3242894,LosSantos_med,F
2945.114523,550.170583,1099921.453,1239170.119,550.170583,LosSantos_med,F
2945.114523,509.9006966,1099921.453,1239170.119,509.9006966,LosSantos_med,F
2988.066194,536.6960851,1099963.987,1239164.142,536.6960851,LosSantos_med,F
2998.457728,562.7845497,1099974.277,1239162.695,562.7845497,LosSantos_med,F
3044.873244,546.216434,1100020.241,1239156.236,546.216434,LosSantos_med,F
3073.138215,573.2850122,1100048.231,1239152.302,573.2850122,LosSantos_med,F
3108.607982,557.0069334,1100083.355,1239147.365,557.0069334,LosSantos_med,F
3090.595991,536.57386,1100065.519,1239149.872,536.57386,LosSantos_med,F
3129.391049,586.641249,1100103.936,1239144.473,586.641249,LosSantos_med,F
3163.336725,570.0453848,1100137.551,1239139.749,570.0453848,LosSantos_med,F
3182.041485,598.4676892,1100156.074,1239137.145,598.4676892,LosSantos_med,F
3221.529312,580.4163547,1100195.178,1239131.65,580.4163547,LosSantos_med,F
3234.691921,613.1066295,1100208.212,1239129.818,613.1066295,LosSantos_med,F
3245.776223,596.3462569,1100219.189,1239128.275,596.3462569,LosSantos_med,F
3294.270046,622.8367432,1100267.21,1239121.526,622.8367432,LosSantos_med,F
3302.583273,600.2416057,1100275.443,1239120.369,600.2416057,LosSantos_med,F
3274.872517,590.0473668,1100248.002,1239124.226,590.0473668,LosSantos_med,F
3347.613251,630.2305394,1100320.035,1239114.102,630.2305394,LosSantos_med,F
3360.77586,604.007462,1100333.069,1239112.27,604.007462,LosSantos_med,F
3405.805838,633.1441229,1100377.661,1239106.003,633.1441229,LosSantos_med,F
3415.504603,612.9976179,1100387.265,1239104.654,612.9976179,LosSantos_med,F
3463.998425,634.5662292,1100435.287,1239097.905,634.5662292,LosSantos_med,F
3463.998425,598.7707746,1100435.287,1239097.905,598.7707746,LosSantos_med,F
3473.69719,616.65694,1100444.891,1239096.555,616.65694,LosSantos_med,F
3497.944101,634.5257627,1100468.902,1239093.18,634.5257627,LosSantos_med,F
3522.191013,598.7014036,1100492.913,1239089.806,598.7014036,LosSantos_med,F
3531.889777,617.3333076,1100502.518,1239088.456,617.3333076,LosSantos_med,F
3570.684835,634.4390489,1100540.935,1239083.057,634.4390489,LosSantos_med,F
3580.3836,594.1576007,1100550.54,1239081.707,594.1576007,LosSantos_med,F
3590.082364,612.7895048,1100560.144,1239080.357,612.7895048,LosSantos_med,F
3638.576187,587.376582,1100608.166,1239073.608,587.376582,LosSantos_med,F
3648.274952,609.7371792,1100617.77,1239072.258,609.7371792,LosSantos_med,F
3696.768774,581.3413018,1100665.792,1239065.509,581.3413018,LosSantos_med,F
3706.467539,602.9561604,1100675.396,1239064.159,602.9561604,LosSantos_med,F
3754.961361,576.0517603,1100723.418,1239057.41,576.0517603,LosSantos_med,F
3764.660126,596.9208803,1100733.023,1239056.061,596.9208803,LosSantos_med,F
3813.153949,575.9823893,1100781.045,1239049.312,575.9823893,LosSantos_med,F
3822.852713,593.8685547,1100790.649,1239047.962,593.8685547,LosSantos_med,F
3871.346536,575.9130183,1100838.671,1239041.213,575.9130183,LosSantos_med,F
3871.346536,562.4897228,1100838.671,1239041.213,562.4897228,LosSantos_med,F
3881.0453,593.7991837,1100848.275,1239039.863,593.7991837,LosSantos_med,F
3929.539123,575.8436472,1100896.297,1239033.114,575.8436472,LosSantos_med,F
3929.539123,562.4203518,1100896.297,1239033.114,562.4203518,LosSantos_med,F
3939.237888,593.7298127,1100905.901,1239031.764,593.7298127,LosSantos_med,F
3987.73171,575.7742762,1100953.923,1239025.015,575.7742762,LosSantos_med,F
3978.032946,562.3625426,1100944.319,1239026.365,562.3625426,LosSantos_med,F
3997.430475,593.6604416,1100963.528,1239023.665,593.6604416,LosSantos_med,F
4026.526768,615.9979152,1100992.341,1239019.616,615.9979152,LosSantos_med,F
4041.074915,580.1851179,1101006.747,1239017.591,580.1851179,LosSantos_med,F
4055.623062,593.5910706,1101021.154,1239015.566,593.5910706,LosSantos_med,F
4084.719356,612.9455896,1101049.967,1239011.517,612.9455896,LosSantos_med,F
4113.815649,591.2844836,1101078.78,1239007.468,591.2844836,LosSantos_med,F
4142.911943,611.3847413,1101107.593,1239003.418,611.3847413,LosSantos_med,F
4172.008236,587.4864194,1101136.407,1238999.369,587.4864194,LosSantos_med,F
4201.10453,606.8409385,1101165.22,1238995.319,606.8409385,LosSantos_med,F
4230.200824,583.6883552,1101194.033,1238991.27,583.6883552,LosSantos_med,F
4259.297117,602.2971356,1101222.846,1238987.22,602.2971356,LosSantos_med,F
4288.393411,579.890291,1101251.659,1238983.171,579.890291,LosSantos_med,F
4312.640322,598.654,1101275.67,1238979.796,598.654,LosSantos_med,F
4317.489704,561.9578782,1101280.472,1238979.122,561.9578782,LosSantos_med,F
4350.049843,575.9815635,1101312.715,1238974.59,575.9815635,LosSantos_med,F
4404.778585,586.4631966,1101366.912,1238966.973,586.4631966,LosSantos_med,F
4404.778585,570.8026853,1101366.912,1238966.973,570.8026853,LosSantos_med,F
4458.12179,586.8470497,1101419.736,1238959.549,586.8470497,LosSantos_med,F
4462.971172,571.4790529,1101424.538,1238958.874,571.4790529,LosSantos_med,F
4472.669937,552.8240251,1101434.142,1238957.525,552.8240251,LosSantos_med,F
4521.16376,575.138375,1101482.164,1238950.776,575.138375,LosSantos_med,F
4540.561289,552.7430923,1101501.373,1238948.076,552.7430923,LosSantos_med,F
4579.356347,575.069004,1101539.79,1238942.677,575.069004,LosSantos_med,F
4598.753876,552.6737212,1101558.999,1238939.977,552.6737212,LosSantos_med,F
4637.548934,574.999633,1101597.417,1238934.578,574.999633,LosSantos_med,F
4656.946463,552.6043502,1101616.625,1238931.878,552.6043502,LosSantos_med,F
4693.31683,574.9331524,1101652.642,1238926.817,574.9331524,LosSantos_med,F
4750.701187,570.390313,1101709.468,1238918.83,570.390313,LosSantos_med,F
4729.687197,561.4665,1101688.658,1238921.755,561.4665,LosSantos_med,F
4773.331638,588.2610627,1101731.878,1238915.681,588.2610627,LosSantos_med,F
4824.73509,567.6173985,1101782.781,1238908.527,567.6173985,LosSantos_med,F
4831.524225,588.1916916,1101789.504,1238907.582,588.1916916,LosSantos_med,F
4877.108418,566.6600783,1101834.645,1238901.238,566.6600783,LosSantos_med,F
4889.716812,590.3595365,1101847.13,1238899.483,590.3595365,LosSantos_med,F
4949.52586,595.0112499,1101906.357,1238891.159,595.0112499,LosSantos_med,F
4950.33409,569.0337239,1101907.158,1238891.047,569.0337239,LosSantos_med,F
5006.101986,603.6440899,1101962.383,1238883.285,603.6440899,LosSantos_med,F
5035.19828,581.9829839,1101991.196,1238879.236,581.9829839,LosSantos_med,F
5064.294574,611.0321052,1102020.009,1238875.186,611.0321052,LosSantos_med,F
5090.966176,587.8824124,1102046.421,1238871.474,587.8824124,LosSantos_med,F
5117.637779,619.1716401,1102072.833,1238867.762,619.1716401,LosSantos_med,F
5155.047299,601.8685217,1102109.879,1238862.556,601.8685217,LosSantos_med,F
5137.035308,587.8274937,1102092.042,1238865.063,587.8274937,LosSantos_med,F
5170.980984,630.2941295,1102125.657,1238860.339,630.2941295,LosSantos_med,F
5212.200733,612.3472644,1102166.476,1238854.602,612.3472644,LosSantos_med,F
5190.378513,596.7127672,1102144.866,1238857.639,596.7127672,LosSantos_med,F
5229.173571,640.6650994,1102183.284,1238852.24,640.6650994,LosSantos_med,F
5267.968629,621.2296475,1102221.701,1238846.84,621.2296475,LosSantos_med,F
5277.667393,658.5050175,1102231.305,1238845.491,658.5050175,LosSantos_med,F
5307.456456,640.0391084,1102260.805,1238841.345,640.0391084,LosSantos_med,F
5335.859981,674.0961578,1102288.932,1238837.392,674.0961578,LosSantos_med,F
5345.558745,716.5916982,1102298.536,1238836.042,716.5916982,LosSantos_med,F
5360.106892,656.4678214,1102312.943,1238834.017,656.4678214,LosSantos_med,F
5340.709363,641.2778769,1102293.734,1238836.717,641.2778769,LosSantos_med,F
5381.444174,692.2378399,1102334.072,1238831.048,692.2378399,LosSantos_med,F
5407.630838,717.7108843,1102360.004,1238827.403,717.7108843,LosSantos_med,F
5396.477259,674.7696349,1102348.959,1238828.956,674.7696349,LosSantos_med,F
5437.697008,693.363963,1102389.778,1238823.219,693.363963,LosSantos_med,F
5459.865613,727.4284451,1102411.731,1238820.134,727.4284451,LosSantos_med,F
5459.519228,709.3713296,1102411.388,1238820.182,709.3713296,LosSantos_med,F
5483.76614,747.3750954,1102435.399,1238816.807,747.3750954,LosSantos_med,F
5500.738978,682.4756008,1102452.206,1238814.445,682.4756008,LosSantos_med,F
5513.347372,718.0323034,1102464.692,1238812.69,718.0323034,LosSantos_med,F
5544.383418,750.6586578,1102495.426,1238808.371,750.6586578,LosSantos_med,F
5549.2328,733.8737576,1102500.228,1238807.696,733.8737576,LosSantos_med,F
5524.985889,667.9047928,1102476.217,1238811.071,667.9047928,LosSantos_med,F
5565.397408,691.7202549,1102516.235,1238805.446,691.7202549,LosSantos_med,F
5583.178476,708.1053082,1102533.843,1238802.972,708.1053082,LosSantos_med,F
5573.479712,752.8611882,1102524.239,1238804.322,752.8611882,LosSantos_med,F
5573.479712,721.5401655,1102524.239,1238804.322,721.5401655,LosSantos_med,F
5627.515686,694.6291586,1102577.749,1238796.801,694.6291586,LosSantos_med,F
5636.521681,714.0076271,1102586.667,1238795.548,714.0076271,LosSantos_med,F
5685.015504,697.5435679,1102634.689,1238788.799,697.5435679,LosSantos_med,F
5694.0215,721.3964683,1102643.608,1238787.545,721.3964683,LosSantos_med,F
5743.208091,709.4060151,1102692.316,1238780.7,709.4060151,LosSantos_med,F
5752.906856,743.6984305,1102701.92,1238779.35,743.6984305,LosSantos_med,F
5752.906856,730.2751351,1102701.92,1238779.35,730.2751351,LosSantos_med,F
5811.099443,747.3577527,1102759.546,1238771.251,747.3577527,LosSantos_med,F
5811.099443,723.4941163,1102759.546,1238771.251,723.4941163,LosSantos_med,F
5869.29203,755.4915066,1102817.172,1238763.152,755.4915066,LosSantos_med,F
5864.442648,735.5114921,1102812.37,1238763.827,735.5114921,LosSantos_med,F
5917.785853,770.3484702,1102865.194,1238756.403,770.3484702,LosSantos_med,F
5927.484617,747.9647492,1102874.799,1238755.054,747.9647492,LosSantos_med,F
5975.97844,784.4481332,1102922.821,1238748.305,784.4481332,LosSantos_med,F
5975.97844,759.0930196,1102922.821,1238748.305,759.0930196,LosSantos_med,F
6019.62288,772.0168436,1102966.04,1238742.23,772.0168436,LosSantos_med,F
6031.261398,793.4802421,1102977.566,1238740.611,793.4802421,LosSantos_med,F
6072.966085,810.4333671,1103018.864,1238734.806,810.4333671,LosSantos_med,F
6070.541394,784.7082746,1103016.463,1238735.144,784.7082746,LosSantos_med,F
6111.761143,795.8452163,1103057.282,1238729.407,795.8452163,LosSantos_med,F
6131.158672,828.2617233,1103076.491,1238726.708,828.2617233,LosSantos_med,F
6150.556202,809.2222644,1103095.699,1238724.008,809.2222644,LosSantos_med,F
6179.652495,858.0334596,1103124.513,1238719.959,858.0334596,LosSantos_med,F
6184.501877,843.8586446,1103129.315,1238719.284,843.8586446,LosSantos_med,F
6194.200642,824.6070259,1103138.919,1238717.934,824.6070259,LosSantos_med,F
6213.598171,875.1449818,1103158.128,1238715.234,875.1449818,LosSantos_med,F
6248.236616,862.6392009,1103192.429,1238710.414,862.6392009,LosSantos_med,F
6247.543847,841.5462767,1103191.743,1238710.51,841.5462767,LosSantos_med,F
6305.736434,877.2723602,1103249.369,1238702.411,877.2723602,LosSantos_med,F
6305.736434,858.256025,1103249.369,1238702.411,858.256025,LosSantos_med,F
6296.03767,848.2001153,1103239.765,1238703.761,848.2001153,LosSantos_med,F
6344.531492,898.8525333,1103287.787,1238697.012,898.8525333,LosSantos_med,F
6363.929021,881.677421,1103306.996,1238694.312,881.677421,LosSantos_med,F
6359.079639,863.7854747,1103302.194,1238694.987,863.7854747,LosSantos_med,F
6402.724079,908.4777646,1103345.413,1238688.913,908.4777646,LosSantos_med,F
6422.121609,886.0824818,1103364.622,1238686.213,886.0824818,LosSantos_med,F
6460.916667,909.1541322,1103403.039,1238680.814,909.1541322,LosSantos_med,F
6475.464813,885.1240053,1103417.446,1238678.789,885.1240053,LosSantos_med,F
6499.711725,921.7854416,1103441.457,1238675.415,921.7854416,LosSantos_med,F
6499.711725,906.1249303,1103441.457,1238675.415,906.1249303,LosSantos_med,F
6533.657401,890.4239525,1103475.072,1238670.691,890.4239525,LosSantos_med,F
6574.392212,912.7475518,1103515.411,1238665.021,912.7475518,LosSantos_med,F
6586.030729,936.0007231,1103526.936,1238663.402,936.0007231,LosSantos_med,F
6637.919119,913.7904297,1103578.319,1238656.18,913.7904297,LosSantos_med,F
6645.193193,940.2554799,1103585.523,1238655.168,940.2554799,LosSantos_med,F
6690.992914,914.5971892,1103630.877,1238648.794,914.5971892,LosSantos_med,F
6703.38578,940.1861089,1103643.149,1238647.069,940.1861089,LosSantos_med,F
6749.454912,917.0132924,1103688.77,1238640.657,917.0132924,LosSantos_med,F
6761.578367,946.8283856,1103700.775,1238638.97,946.8283856,LosSantos_med,F
6814.921572,957.2051364,1103753.599,1238631.546,957.2051364,LosSantos_med,F
6818.801078,943.7772162,1103757.441,1238631.006,943.7772162,LosSantos_med,F
6858.566013,967.2205797,1103796.819,1238625.472,967.2205797,LosSantos_med,F
6882.812924,948.1753399,1103820.83,1238622.098,948.1753399,LosSantos_med,F
6936.156129,974.212602,1103873.654,1238614.674,974.212602,LosSantos_med,F
6936.156129,948.1117498,1103873.654,1238614.674,948.1117498,LosSantos_med,F
6994.348716,977.1261855,1103931.28,1238606.575,977.1261855,LosSantos_med,F
6994.348716,956.9912424,1103931.28,1238606.575,956.9912424,LosSantos_med,F
6974.951187,943.5910706,1103912.071,1238609.274,943.5910706,LosSantos_med,F
7052.541303,983.7684622,1103988.906,1238598.476,983.7684622,LosSantos_med,F
7052.541303,958.4133486,1103988.906,1238598.476,958.4133486,LosSantos_med,F
7110.733891,983.6990912,1104046.533,1238590.377,983.6990912,LosSantos_med,F
7110.733891,961.3269321,1104046.533,1238590.377,961.3269321,LosSantos_med,F
7173.77586,983.6239392,1104108.961,1238581.603,983.6239392,LosSantos_med,F
7168.926478,962.0032997,1104104.159,1238582.278,962.0032997,LosSantos_med,F
7227.119065,992.5092128,1104161.785,1238574.179,992.5092128,LosSantos_med,F
7227.119065,965.6626219,1104161.785,1238574.179,965.6626219,LosSantos_med,F
7285.311652,993.1855804,1104219.411,1238566.081,993.1855804,LosSantos_med,F
7285.311652,970.0676826,1104219.411,1238566.081,970.0676826,LosSantos_med,F
7343.504239,996.8449025,1104277.038,1238557.982,996.8449025,LosSantos_med,F
7343.504239,974.4727434,1104277.038,1238557.982,974.4727434,LosSantos_med,F
7401.696827,996.0297928,1104334.664,1238549.883,996.0297928,LosSantos_med,F
7401.696827,974.4033724,1104334.664,1238549.883,974.4033724,LosSantos_med,F
7459.889414,987.7572968,1104392.29,1238541.784,987.7572968,LosSantos_med,F
7455.040031,970.7602368,1104387.488,1238542.459,970.7602368,LosSantos_med,F
7484.136325,960.8818013,1104416.301,1238538.41,960.8818013,LosSantos_med,F
7518.082001,983.213494,1104449.917,1238533.685,983.213494,LosSantos_med,F
7527.780766,1005.574091,1104459.521,1238532.335,1005.574091,LosSantos_med,F
7518.082001,960.8413349,1104449.917,1238533.685,960.8413349,LosSantos_med,F
7576.274588,985.9406428,1104507.543,1238525.586,985.9406428,LosSantos_med,F
7581.12397,1009.984933,1104512.345,1238524.911,1009.984933,LosSantos_med,F
664.9349806,496.0634873,1097663.464,1239487.459,496.0634873,LosSantoos_sup,F
719.248062,512.5541388,1097717.248,1239479.9,512.5541388,LosSantoos_sup,F
719.248062,490.1819797,1097717.248,1239479.9,490.1819797,LosSantoos_sup,F
777.4406492,512.4847677,1097774.875,1239471.801,512.4847677,LosSantoos_sup,F
777.4406492,490.1126086,1097774.875,1239471.801,490.1126086,LosSantoos_sup,F
835.6332364,512.4153967,1097832.501,1239463.702,512.4153967,LosSantoos_sup,F
835.6332364,490.0432376,1097832.501,1239463.702,490.0432376,LosSantoos_sup,F
855.0307655,545.9505117,1097851.71,1239461.003,545.9505117,LosSantoos_sup,F
864.72953,467.636393,1097861.314,1239459.653,467.636393,LosSantoos_sup,F
893.8258236,512.3460257,1097890.127,1239455.603,512.3460257,LosSantoos_sup,F
893.8258236,489.9738666,1097890.127,1239455.603,489.9738666,LosSantoos_sup,F
913.2233527,542.1524474,1097909.336,1239452.904,542.1524474,LosSantoos_sup,F
920.0124879,467.5704905,1097916.059,1239451.959,467.5704905,LosSantoos_sup,F
952.0184109,512.2766546,1097947.753,1239447.505,512.2766546,LosSantoos_sup,F
952.0184109,489.9044955,1097947.753,1239447.505,489.9044955,LosSantoos_sup,F
971.4159399,539.1001219,1097966.962,1239444.805,539.1001219,LosSantoos_sup,F
999.5423571,481.7938653,1097994.815,1239440.891,481.7938653,LosSantoos_sup,F
1010.210998,512.2072836,1098005.38,1239439.406,512.2072836,LosSantoos_sup,F
1029.608527,539.0307508,1098024.588,1239436.706,539.0307508,LosSantoos_sup,F
1034.457909,487.569004,1098029.391,1239436.031,487.569004,LosSantoos_sup,F
1068.403585,512.1379126,1098063.006,1239431.307,512.1379126,LosSantoos_sup,F
1087.801114,538.9613798,1098082.215,1239428.607,538.9613798,LosSantoos_sup,F
1091.68062,478.1044823,1098086.056,1239428.067,478.1044823,LosSantoos_sup,F
1130.060017,510.7860032,1098124.062,1239422.726,510.7860032,LosSantoos_sup,F
1145.023825,533.5238468,1098138.881,1239420.643,533.5238468,LosSantoos_sup,F
1147.610162,483.7054227,1098141.442,1239420.284,483.7054227,LosSantoos_sup,F
1192.871063,461.2793083,1098186.262,1239413.984,461.2793083,LosSantoos_sup,F
1206.88039,528.8762443,1098200.135,1239412.035,528.8762443,LosSantoos_sup,F
1204.879058,495.3559028,1098198.153,1239412.313,495.3559028,LosSantoos_sup,F
1189.638142,480.6723668,1098183.061,1239414.434,480.6723668,LosSantoos_sup,F
1262.378876,535.1737212,1098255.093,1239404.311,535.1737212,LosSantoos_sup,F
1262.378876,504.4492894,1098255.093,1239404.311,504.4492894,LosSantoos_sup,F
1252.680111,477.241391,1098245.489,1239405.661,477.241391,LosSantoos_sup,F
1322.775728,534.6136027,1098314.903,1239395.905,534.6136027,LosSantoos_sup,F
