Linea;Arreglo;X;Y;Z;Resistivity
TRE04;DipoloDipolo;1111,68;775,04;-27,43;13,18
TRE04;DipoloDipolo;1129,14;767,95;-28,03;12,56
TRE04;DipoloDipolo;1076,76;789,23;-26,22;14,49
TRE04;DipoloDipolo;998,2;821,14;-22,97;9,1
TRE04;DipoloDipolo;998,2;821,14;-36,57;8,0
TRE04;DipoloDipolo;1146,6;760,85;-28,7;9,4
TRE04;DipoloDipolo;1024,38;810,5;-37,59;7,12
TRE04;DipoloDipolo;1198,98;739,58;-43,99;6,88
TRE04;DipoloDipolo;1207,71;736,03;-44,23;9,18
TRE04;DipoloDipolo;963,28;835,33;-50,37;9,09
TRE04;DipoloDipolo;972,01;831,78;-50,63;7,68
TRE04;DipoloDipolo;980,74;828,24;-50,9;7,28
TRE04;DipoloDipolo;1181,52;746,67;-43,3;6,37
TRE04;DipoloDipolo;989,47;824,69;-51,21;7,18
TRE04;DipoloDipolo;1006,92;817,6;-51,86;6,73
TRE04;DipoloDipolo;1015,65;814,05;-52,19;6,51
TRE04;DipoloDipolo;1024,38;810,5;-52,53;5,63
TRE04;DipoloDipolo;1033,11;806,96;-52,88;5,14
TRE04;DipoloDipolo;1190,25;743,12;-43,64;6,45
TRE04;DipoloDipolo;1050,57;799,86;-53,65;5,08
TRE04;DipoloDipolo;1041,84;803,41;-53,26;5,01
TRE04;DipoloDipolo;998,2;821,14;-51,53;7,0
TRE04;DipoloDipolo;1164,06;753,76;-42,74;7,63
TRE04;DipoloDipolo;1076,76;789,23;-39,68;8,46
TRE04;DipoloDipolo;1172,79;750,21;-43,01;6,42
TRE04;DipoloDipolo;1033,11;806,96;-37,97;6,94
TRE04;DipoloDipolo;1059,3;796,32;-39,14;8,28
TRE04;DipoloDipolo;1050,57;799,86;-38,79;7,9
TRE04;DipoloDipolo;1041,84;803,41;-38,38;7,24
TRE04;DipoloDipolo;1155,33;757,31;-42,46;7,72
TRE04;DipoloDipolo;1068,03;792,77;-39,41;8,42
TRE04;DipoloDipolo;1085,49;785,68;-39,98;8,46
TRE04;DipoloDipolo;889,07;865,47;14,24;10,38
TRE04;DipoloDipolo;1120,41;771,49;-27,72;12,5
TRE04;DipoloDipolo;1111,68;775,04;-40,9;8,38
TRE04;DipoloDipolo;1129,14;767,95;-41,51;9,31
TRE04;DipoloDipolo;1137,87;764,4;-41,84;9,26
TRE04;DipoloDipolo;1146,6;760,85;-42,17;8,56
TRE04;DipoloDipolo;1094,22;782,13;-40,3;8,48
TRE04;DipoloDipolo;1015,65;814,05;-37,24;7,21
TRE04;DipoloDipolo;854,16;879,66;15,94;4,4
TRE04;DipoloDipolo;1059,3;796,32;37,97;8,78
TRE04;DipoloDipolo;1006,92;817,6;-36,91;7,55
TRE04;DipoloDipolo;1076,76;789,23;37,78;6,22
TRE04;DipoloDipolo;1068,03;792,77;37,87;7,73
TRE04;DipoloDipolo;1102,95;778,59;-40,6;8,43
TRE04;DipoloDipolo;1120,41;771,49;-41,2;8,46
TRE04;DipoloDipolo;1085,49;785,68;-54,85;5,2
TRE04;DipoloDipolo;1041,84;803,41;39,41;17,5
TRE04;DipoloDipolo;1024,38;810,5;41,1;27,61
TRE04;DipoloDipolo;1006,92;817,6;42,29;32,2
TRE04;DipoloDipolo;998,2;821,14;42,87;34,0
TRE04;DipoloDipolo;989,47;824,69;43,4;33,94
TRE04;DipoloDipolo;980,74;828,24;43,66;30,11
TRE04;DipoloDipolo;972,01;831,78;43,51;12,67
TRE04;DipoloDipolo;963,28;835,33;43,24;11,81
TRE04;DipoloDipolo;954,55;838,88;42,87;12,54
TRE04;DipoloDipolo;945,82;842,42;42,72;13,13
TRE04;DipoloDipolo;937,09;845,97;42,76;14,95
TRE04;DipoloDipolo;1325,56;688,15;37,01;9,44
TRE04;DipoloDipolo;1094,22;782,13;37,2;6,07
TRE04;DipoloDipolo;1015,65;814,05;41,72;30,0
TRE04;DipoloDipolo;1343,02;681,06;36,84;9,16
TRE04;DipoloDipolo;801,78;900,94;51,49;12,49
TRE04;DipoloDipolo;819,24;893,84;50,53;10,6
TRE04;DipoloDipolo;1085,49;785,68;37,52;6,06
TRE04;DipoloDipolo;836,7;886,75;49,49;10,46
TRE04;DipoloDipolo;871,61;872,57;46,65;11,57
TRE04;DipoloDipolo;889,07;865,47;45,81;11,19
TRE04;DipoloDipolo;902,17;860,15;45,54;13,12
TRE04;DipoloDipolo;910,9;856,61;45,24;17,77
TRE04;DipoloDipolo;919,63;853,06;44,72;17,92
TRE04;DipoloDipolo;928,36;849,51;43,48;17,31
TRE04;DipoloDipolo;1360,48;673,97;36,56;10,87
TRE04;DipoloDipolo;1377,94;666,87;35,97;4,35
TRE04;DipoloDipolo;928,36;849,51;36,89;16,0
TRE04;DipoloDipolo;854,16;879,66;48,18;10,09
TRE04;DipoloDipolo;1033,11;806,96;40,33;24,6
TRE04;DipoloDipolo;1308,1;695,25;31,24;9,97
TRE04;DipoloDipolo;1325,56;688,15;30,86;9,94
TRE04;DipoloDipolo;1343,02;681,06;30,62;9,89
TRE04;DipoloDipolo;1360,48;673,97;30,28;4,4
TRE04;DipoloDipolo;801,78;900,94;44,19;13,35
TRE04;DipoloDipolo;819,24;893,84;43,35;10,9
TRE04;DipoloDipolo;1290,64;702,34;31,86;7,3
TRE04;DipoloDipolo;836,7;886,75;42,42;10,63
TRE04;DipoloDipolo;871,61;872,57;39,88;11,56
TRE04;DipoloDipolo;889,07;865,47;39,08;11,06
TRE04;DipoloDipolo;902,17;860,15;38,78;12,79
TRE04;DipoloDipolo;1102,95;778,59;36,92;5,94
TRE04;DipoloDipolo;1111,68;775,04;36,66;5,91
TRE04;DipoloDipolo;854,16;879,66;41,25;10,44
TRE04;DipoloDipolo;1308,1;695,25;37,35;9,8
TRE04;DipoloDipolo;1242,63;721,84;32,87;9,86
TRE04;DipoloDipolo;1120,41;771,49;36,42;6,29
TRE04;DipoloDipolo;1129,14;767,95;36,13;6,59
TRE04;DipoloDipolo;1137,87;764,4;35,69;7,13
TRE04;DipoloDipolo;1146,6;760,85;35,28;10,88
TRE04;DipoloDipolo;1155,33;757,31;35,04;15,38
TRE04;DipoloDipolo;1050,57;799,86;-25,34;13,36
TRE04;DipoloDipolo;1164,06;753,76;34,96;15,79
TRE04;DipoloDipolo;919,63;853,06;37,99;15,81
TRE04;DipoloDipolo;910,9;856,61;38,48;15,57
TRE04;DipoloDipolo;1172,79;750,21;34,86;15,11
TRE04;DipoloDipolo;1273,18;709,43;32,01;4,69
TRE04;DipoloDipolo;1198,98;739,58;33,64;4,36
TRE04;DipoloDipolo;1207,71;736,03;33,74;3,96
TRE04;DipoloDipolo;1216,44;732,48;34,62;4,0
TRE04;DipoloDipolo;1225,17;728,94;34,83;6,7
TRE04;DipoloDipolo;1233,9;725,39;33,83;8,68
TRE04;DipoloDipolo;1181,52;746,67;34,68;3,96
TRE04;DipoloDipolo;1290,64;702,34;37,97;8,22
TRE04;DipoloDipolo;1273,18;709,43;38,05;3,65
TRE04;DipoloDipolo;1255,72;716,52;38,14;10,09
TRE04;DipoloDipolo;1325,56;688,15;42,57;8,94
TRE04;DipoloDipolo;1343,02;681,06;42,48;8,99
TRE04;DipoloDipolo;1360,48;673,97;42,27;10,8
TRE04;DipoloDipolo;1290,64;702,34;43,48;8,26
TRE04;DipoloDipolo;1255,72;716,52;43,5;10,68
TRE04;DipoloDipolo;801,78;900,94;58,23;8,42
TRE04;DipoloDipolo;1308,1;695,25;42,87;9,46
TRE04;DipoloDipolo;819,24;893,84;57,11;9,78
TRE04;DipoloDipolo;854,16;879,66;54,47;9,71
TRE04;DipoloDipolo;871,61;872,57;52,76;11,92
TRE04;DipoloDipolo;889,07;865,47;51,88;11,48
TRE04;DipoloDipolo;902,17;860,15;51,64;13,43
TRE04;DipoloDipolo;910,9;856,61;51,34;19,05
TRE04;DipoloDipolo;919,63;853,06;50,78;20,32
TRE04;DipoloDipolo;836,7;886,75;55,94;9,78
TRE04;DipoloDipolo;928,36;849,51;49,41;20,52
TRE04;DipoloDipolo;1377,94;666,87;41,67;7,64
TRE04;DipoloDipolo;784,32;908,03;59,05;14,3
TRE04;DipoloDipolo;1137,87;764,4;46,83;5,12
TRE04;DipoloDipolo;1190,25;743,12;45,44;5,23
TRE04;DipoloDipolo;1146,6;760,85;46,38;5,27
TRE04;DipoloDipolo;1155,33;757,31;46,17;6,21
TRE04;DipoloDipolo;1164,06;753,76;46,15;14,46
TRE04;DipoloDipolo;1172,79;750,21;46,11;14,53
TRE04;DipoloDipolo;1273,18;709,43;43,48;3,53
TRE04;DipoloDipolo;1181,52;746,67;45,97;3,8
TRE04;DipoloDipolo;1198,98;739,58;44,8;6,01
TRE04;DipoloDipolo;1207,71;736,03;45,03;4,23
TRE04;DipoloDipolo;1216,44;732,48;46,32;4,21
TRE04;DipoloDipolo;1225,17;728,94;46,71;7,21
TRE04;DipoloDipolo;1233,9;725,39;45,45;8,14
TRE04;DipoloDipolo;1198,98;739,58;39,52;5,8
TRE04;DipoloDipolo;871,61;872,57;14,95;6,65
TRE04;DipoloDipolo;937,09;845,97;36,23;13,59
TRE04;DipoloDipolo;937,09;845,97;48,63;18,5
TRE04;DipoloDipolo;954,55;838,88;48,85;13,89
TRE04;DipoloDipolo;1129,14;767,95;42,02;4,93
TRE04;DipoloDipolo;1137,87;764,4;41,56;5,31
TRE04;DipoloDipolo;1146,6;760,85;41,13;6,54
TRE04;DipoloDipolo;1155,33;757,31;40,91;10,13
TRE04;DipoloDipolo;1164,06;753,76;40,85;15,26
TRE04;DipoloDipolo;1172,79;750,21;40,79;14,96
TRE04;DipoloDipolo;1120,41;771,49;42,31;5,22
TRE04;DipoloDipolo;1181,52;746,67;40,63;3,82
TRE04;DipoloDipolo;1242,63;721,84;44,26;10,28
TRE04;DipoloDipolo;1225,17;728,94;20,35;6,05
TRE04;DipoloDipolo;1233,9;725,39;19,58;8,6
TRE04;DipoloDipolo;1225,17;728,94;41,06;7,02
TRE04;DipoloDipolo;1242,63;721,84;38,87;10,01
TRE04;DipoloDipolo;1190,25;743,12;40,12;5,04
TRE04;DipoloDipolo;945,82;842,42;48,62;16,09
TRE04;DipoloDipolo;1102,95;778,59;42,79;5,6
TRE04;DipoloDipolo;1085,49;785,68;43,38;5,51
TRE04;DipoloDipolo;963,28;835,33;49,32;12,76
TRE04;DipoloDipolo;972,01;831,78;49,69;13,24
TRE04;DipoloDipolo;980,74;828,24;49,94;31,27
TRE04;DipoloDipolo;989,47;824,69;49,68;34,1
TRE04;DipoloDipolo;998,2;821,14;49,11;33,89
TRE04;DipoloDipolo;836,7;886,75;26,14;8,23
TRE04;DipoloDipolo;1233,9;725,39;39,94;8,3
TRE04;DipoloDipolo;1006,92;817,6;48,47;24,16
TRE04;DipoloDipolo;1033,11;806,96;46,34;11,71
TRE04;DipoloDipolo;1041,84;803,41;45,32;9,33
TRE04;DipoloDipolo;1050,57;799,86;44,32;7,95
TRE04;DipoloDipolo;1059,3;796,32;43,78;6,38
TRE04;DipoloDipolo;1068,03;792,77;43,7;5,51
TRE04;DipoloDipolo;1076,76;789,23;43,63;5,49
TRE04;DipoloDipolo;1024,38;810,5;47,19;16,12
TRE04;DipoloDipolo;945,82;842,42;36,15;12,0
TRE04;DipoloDipolo;1111,68;775,04;42,54;5,55
TRE04;DipoloDipolo;963,28;835,33;36,51;9,95
TRE04;DipoloDipolo;1024,38;810,5;34,36;32,29
TRE04;DipoloDipolo;1015,65;814,05;47,85;18,61
TRE04;DipoloDipolo;1207,71;736,03;39,69;4,08
TRE04;DipoloDipolo;1343,02;681,06;16,15;5,59
TRE04;DipoloDipolo;1216,44;732,48;40,76;4,11
TRE04;DipoloDipolo;963,28;835,33;1,55;9,37
TRE04;DipoloDipolo;902,17;860,15;23,01;11,66
TRE04;DipoloDipolo;1325,56;688,15;16,52;10,4
TRE04;DipoloDipolo;910,9;856,61;22,71;11,62
TRE04;DipoloDipolo;928,36;849,51;21,42;10,84
TRE04;DipoloDipolo;937,09;845,97;20,87;9,97
TRE04;DipoloDipolo;945,82;842,42;20,73;9,36
TRE04;DipoloDipolo;954,55;838,88;20,69;8,83
TRE04;DipoloDipolo;963,28;835,33;20,78;8,72
TRE04;DipoloDipolo;972,01;831,78;20,78;8,82
TRE04;DipoloDipolo;919,63;853,06;22,28;11,06
TRE04;DipoloDipolo;854,16;879,66;25,2;8,23
TRE04;DipoloDipolo;871,61;872,57;24,11;10,18
TRE04;DipoloDipolo;1273,18;709,43;17,89;5,91
TRE04;DipoloDipolo;1137,87;764,4;21,87;17,67
TRE04;DipoloDipolo;1155,33;757,31;21,23;17,85
TRE04;DipoloDipolo;1164,06;753,76;21,09;17,33
TRE04;DipoloDipolo;1172,79;750,21;20,93;12,4
TRE04;DipoloDipolo;1181,52;746,67;20,72;4,24
TRE04;DipoloDipolo;1290,64;702,34;17,6;6,93
TRE04;DipoloDipolo;1190,25;743,12;20,28;3,32
TRE04;DipoloDipolo;1207,71;736,03;19,78;3,55
TRE04;DipoloDipolo;1216,44;732,48;20,3;3,84
TRE04;DipoloDipolo;1308,1;695,25;16,98;9,38
TRE04;DipoloDipolo;980,74;828,24;20,72;12,91
TRE04;DipoloDipolo;1242,63;721,84;18,82;9,54
TRE04;DipoloDipolo;1146,6;760,85;21,49;18,27
TRE04;DipoloDipolo;1050,57;799,86;31,99;19,04
TRE04;DipoloDipolo;1198,98;739,58;19,79;3,4
TRE04;DipoloDipolo;1129,14;767,95;22,28;16,47
TRE04;DipoloDipolo;989,47;824,69;20,43;20,44
TRE04;DipoloDipolo;1006,92;817,6;19,56;29,32
TRE04;DipoloDipolo;1181,52;746,67;12,56;4,57
TRE04;DipoloDipolo;1190,25;743,12;12,15;3,46
TRE04;DipoloDipolo;1198,98;739,58;11,69;3,81
TRE04;DipoloDipolo;1207,71;736,03;11,62;3,93
TRE04;DipoloDipolo;1216,44;732,48;11,99;4,41
TRE04;DipoloDipolo;1225,17;728,94;11,98;6,06
TRE04;DipoloDipolo;1172,79;750,21;12,79;11,46
TRE04;DipoloDipolo;1033,11;806,96;18,06;29,83
TRE04;DipoloDipolo;1041,84;803,41;17,38;28,9
TRE04;DipoloDipolo;1273,18;709,43;9,66;6,33
TRE04;DipoloDipolo;954,55;838,88;36,24;10,74
TRE04;DipoloDipolo;1290,64;702,34;9,31;6,44
TRE04;DipoloDipolo;1308,1;695,25;8,69;7,05
TRE04;DipoloDipolo;1325,56;688,15;8,2;5,81
TRE04;DipoloDipolo;1242,63;721,84;10,62;8,87
TRE04;DipoloDipolo;998,2;821,14;20,01;26,88
TRE04;DipoloDipolo;1164,06;753,76;12,97;16,51
TRE04;DipoloDipolo;1146,6;760,85;13,41;18,21
TRE04;DipoloDipolo;1015,65;814,05;19,11;29,67
TRE04;DipoloDipolo;1024,38;810,5;18,63;29,82
TRE04;DipoloDipolo;1233,9;725,39;11,29;8,37
TRE04;DipoloDipolo;1255,72;716,52;10,02;8,76
TRE04;DipoloDipolo;1059,3;796,32;16,26;24,66
TRE04;DipoloDipolo;1129,14;767,95;29,57;11,49
TRE04;DipoloDipolo;1155,33;757,31;13,14;18,06
TRE04;DipoloDipolo;1190,25;743,12;34,2;4,38
TRE04;DipoloDipolo;1076,76;789,23;15,9;20,84
TRE04;DipoloDipolo;1094,22;782,13;15,31;19,95
TRE04;DipoloDipolo;1102,95;778,59;15,02;19,87
TRE04;DipoloDipolo;1111,68;775,04;14,74;19,45
TRE04;DipoloDipolo;1120,41;771,49;14,48;19,06
TRE04;DipoloDipolo;1129,14;767,95;14,17;18,72
TRE04;DipoloDipolo;1137,87;764,4;13,78;18,4
TRE04;DipoloDipolo;1085,49;785,68;15,63;20,33
TRE04;DipoloDipolo;1120,41;771,49;22,58;15,75
TRE04;DipoloDipolo;1233,9;725,39;27,06;8,83
TRE04;DipoloDipolo;1050,57;799,86;16,7;26,65
TRE04;DipoloDipolo;1102,95;778,59;23,11;14,65
TRE04;DipoloDipolo;1137,87;764,4;29,15;12,76
TRE04;DipoloDipolo;1146,6;760,85;28,75;16,25
TRE04;DipoloDipolo;1155,33;757,31;28,5;17,26
TRE04;DipoloDipolo;1164,06;753,76;28,39;16,16
TRE04;DipoloDipolo;1172,79;750,21;28,26;14,18
TRE04;DipoloDipolo;1120,41;771,49;29,87;9,83
TRE04;DipoloDipolo;1198,98;739,58;27,08;3,42
TRE04;DipoloDipolo;1207,71;736,03;27,12;3,86
TRE04;DipoloDipolo;1216,44;732,48;27,82;3,9
TRE04;DipoloDipolo;1225,17;728,94;27,94;6,22
TRE04;DipoloDipolo;1068,03;792,77;16,08;22,38
TRE04;DipoloDipolo;1255,72;716,52;18,19;9,38
TRE04;DipoloDipolo;1181,52;746,67;28,06;4,17
TRE04;DipoloDipolo;1255,72;716,52;25,55;9,5
TRE04;DipoloDipolo;1015,65;814,05;27,41;30,98
TRE04;DipoloDipolo;1111,68;775,04;30,12;9,04
TRE04;DipoloDipolo;1085,49;785,68;30,98;8,91
TRE04;DipoloDipolo;980,74;828,24;36,75;25,22
TRE04;DipoloDipolo;989,47;824,69;36,48;33,16
TRE04;DipoloDipolo;998,2;821,14;35,99;33,16
TRE04;DipoloDipolo;1111,68;775,04;22,83;15,22
TRE04;DipoloDipolo;972,01;831,78;36,67;11,06
TRE04;DipoloDipolo;1006,92;817,6;35,45;32,13
TRE04;DipoloDipolo;1094,22;782,13;30,66;8,75
TRE04;DipoloDipolo;1015,65;814,05;34,92;31,93
TRE04;DipoloDipolo;1033,11;806,96;33,66;31,9
TRE04;DipoloDipolo;963,28;835,33;29,04;8,51
TRE04;DipoloDipolo;1059,3;796,32;31,5;12,66
TRE04;DipoloDipolo;1068,03;792,77;31,37;9,91
TRE04;DipoloDipolo;1076,76;789,23;31,25;9,04
TRE04;DipoloDipolo;1273,18;709,43;25,31;5,78
TRE04;DipoloDipolo;1102,95;778,59;30,38;8,84
TRE04;DipoloDipolo;1006,92;817,6;27,9;31,66
TRE04;DipoloDipolo;1094,22;782,13;23,39;14,58
TRE04;DipoloDipolo;972,01;831,78;29,12;9,24
TRE04;DipoloDipolo;980,74;828,24;29,12;17,85
TRE04;DipoloDipolo;1242,63;721,84;26,21;9,72
TRE04;DipoloDipolo;989,47;824,69;28,84;28,57
TRE04;DipoloDipolo;998,2;821,14;28,39;31,26
TRE04;DipoloDipolo;1024,38;810,5;26,9;30,67
TRE04;DipoloDipolo;1190,25;743,12;27,6;3,45
TRE04;DipoloDipolo;1041,84;803,41;32,83;27,6
TRE04;DipoloDipolo;945,82;842,42;1,74;10,64
TRE04;DipoloDipolo;1059,3;796,32;24,29;20,47
TRE04;DipoloDipolo;1290,64;702,34;25,09;6,95
TRE04;DipoloDipolo;1360,48;673,97;23,35;4,32
TRE04;DipoloDipolo;1068,03;792,77;24,13;16,78
TRE04;DipoloDipolo;1085,49;785,68;23,71;14,89
TRE04;DipoloDipolo;1033,11;806,96;26,26;30,87
TRE04;DipoloDipolo;954,55;838,88;28,87;9,01
TRE04;DipoloDipolo;1076,76;789,23;23,98;15,23
TRE04;DipoloDipolo;1343,02;681,06;23,74;11,05
TRE04;DipoloDipolo;1308,1;695,25;24,47;10,15
TRE04;DipoloDipolo;1041,84;803,41;25,51;29,7
TRE04;DipoloDipolo;945,82;842,42;28,84;9,77
TRE04;DipoloDipolo;937,09;845,97;28,95;10,97
TRE04;DipoloDipolo;1325,56;688,15;24,05;10,29
TRE04;DipoloDipolo;871,61;872,57;32,39;11,41
TRE04;DipoloDipolo;1050,57;799,86;24,75;26,08
TRE04;DipoloDipolo;854,16;879,66;33,61;10,21
TRE04;DipoloDipolo;836,7;886,75;34,66;10,02
TRE04;DipoloDipolo;889,07;865,47;31,62;11,08
TRE04;DipoloDipolo;928,36;849,51;29,56;12,25
TRE04;DipoloDipolo;902,17;860,15;31,29;12,12
TRE04;DipoloDipolo;910,9;856,61;30,99;12,58
TRE04;DipoloDipolo;819,24;893,84;35,51;10,95
TRE04;DipoloDipolo;919,63;853,06;30,53;12,47
TRE05;DipoloDipolo;903,62;662,83;78,38;8,88
TRE05;DipoloDipolo;894,42;666,26;79,33;6,33
TRE05;DipoloDipolo;885,21;669,7;80,14;5,85
TRE05;DipoloDipolo;922,03;655,95;75,92;17,58
TRE05;DipoloDipolo;876,0;673,14;81,0;5,22
TRE05;DipoloDipolo;839,18;686,89;81,77;17,39
TRE05;DipoloDipolo;811,57;697,2;82,18;14,17
TRE05;DipoloDipolo;848,39;683,45;81,84;16,08
TRE05;DipoloDipolo;829,98;690,33;81,63;10,14
TRE05;DipoloDipolo;793,15;704,08;83,22;12,29
TRE05;DipoloDipolo;912,83;659,39;77,11;11,18
TRE05;DipoloDipolo;802,36;700,64;82,71;6,01
TRE05;DipoloDipolo;820,77;693,76;81,76;11,77
TRE05;DipoloDipolo;866,8;676,58;81,57;7,41
TRE05;DipoloDipolo;931,24;652,52;74,97;21,82
TRE05;DipoloDipolo;1138,36;575,18;59,7;8,04
TRE05;DipoloDipolo;783,95;707,51;83,51;11,82
TRE05;DipoloDipolo;1193,59;554,55;59,04;18,94
TRE05;DipoloDipolo;949,65;645,64;73,4;13,25
TRE05;DipoloDipolo;1083,13;595,8;66,39;48,36
TRE05;DipoloDipolo;774,74;710,95;83,6;14,86
TRE05;DipoloDipolo;765,54;714,39;83,72;58,63
TRE05;DipoloDipolo;512,39;808,91;79,16;25,28
TRE05;DipoloDipolo;1175,18;561,43;58,96;21,76
TRE05;DipoloDipolo;995,68;628,45;71,38;14,04
TRE05;DipoloDipolo;1156,77;568,3;58,73;5,83
TRE05;DipoloDipolo;1101,54;588,92;62,08;47,48
TRE05;DipoloDipolo;1064,72;602,67;70,24;10,38
TRE05;DipoloDipolo;1046,31;609,55;70,75;8,85
TRE05;DipoloDipolo;1032,5;614,7;70,28;4,37
TRE05;DipoloDipolo;1023,29;618,14;70,25;24,04
TRE05;DipoloDipolo;1014,09;621,58;70,48;20,75
TRE05;DipoloDipolo;1212,0;547,68;58,2;6,25
TRE05;DipoloDipolo;1119,95;582,05;60,48;10,29
TRE05;DipoloDipolo;1004,88;625,02;70,9;14,23
TRE05;DipoloDipolo;756,33;717,82;84,64;65,01
TRE05;DipoloDipolo;682,69;745,32;76,83;12,52
TRE05;DipoloDipolo;968,06;638,77;72,66;9,18
TRE05;DipoloDipolo;958,85;642,2;72,96;9,96
TRE05;DipoloDipolo;940,44;649,08;74,1;17,63
TRE05;DipoloDipolo;1014,09;621,58;74,62;2,27
TRE05;DipoloDipolo;737,92;724,7;87,2;98,93
TRE05;DipoloDipolo;1083,13;595,8;70,36;8119,5
TRE05;DipoloDipolo;1064,72;602,67;74,61;493,44
TRE05;DipoloDipolo;1046,31;609,55;75,1;11,43
TRE05;DipoloDipolo;1032,5;614,7;74,48;3,35
TRE05;DipoloDipolo;1023,29;618,14;74,4;1,86
TRE05;DipoloDipolo;1004,88;625,02;75,05;3,11
TRE05;DipoloDipolo;995,68;628,45;75,54;3,58
TRE05;DipoloDipolo;857,59;680,01;81,76;8,61
TRE05;DipoloDipolo;986,47;631,89;76,08;3,44
TRE05;DipoloDipolo;977,26;635,33;76,55;4,36
TRE05;DipoloDipolo;968,06;638,77;76,86;6,45
TRE05;DipoloDipolo;977,26;635,33;72,34;13,17
TRE05;DipoloDipolo;958,85;642,2;77,16;9,8
TRE05;DipoloDipolo;940,44;649,08;78,36;9,43
TRE05;DipoloDipolo;949,65;645,64;77,61;10,84
TRE05;DipoloDipolo;931,24;652,52;79,32;10,63
TRE05;DipoloDipolo;922,03;655,95;80,38;13,95
TRE05;DipoloDipolo;912,83;659,39;81,72;28,45
TRE05;DipoloDipolo;530,8;802,04;77,9;6,52
TRE05;DipoloDipolo;894,42;666,26;84,26;181,46
TRE05;DipoloDipolo;903,62;662,83;83,17;196,72
TRE05;DipoloDipolo;986,47;631,89;71,89;15,4
TRE05;DipoloDipolo;1101,54;588,92;65,66;6154,0
TRE05;DipoloDipolo;1119,95;582,05;63,97;291,09
TRE05;DipoloDipolo;1156,77;568,3;62,19;6,06
TRE05;DipoloDipolo;728,72;728,14;87,42;203,82
TRE05;DipoloDipolo;719,51;731,57;84,92;265,81
TRE05;DipoloDipolo;710,31;735,01;80,47;1,94
TRE05;DipoloDipolo;701,1;738,45;78,06;5,54
TRE05;DipoloDipolo;691,89;741,89;77,37;9,95
TRE05;DipoloDipolo;747,13;721,26;86,15;76,37
TRE05;DipoloDipolo;673,48;748,76;73,62;8,31
TRE05;DipoloDipolo;604,44;774,54;86,46;6,48
TRE05;DipoloDipolo;641,26;760,79;81,98;8,13
TRE05;DipoloDipolo;673,48;748,76;69,28;5,55
TRE05;DipoloDipolo;622,85;767,67;85,22;6,58
TRE05;DipoloDipolo;586,03;781,42;85,15;7,36
TRE05;DipoloDipolo;567,62;788,29;84,18;11,03
TRE05;DipoloDipolo;549,21;795,16;82,67;7,52
TRE05;DipoloDipolo;530,8;802,04;81,76;6,5
TRE05;DipoloDipolo;512,39;808,91;83,08;14,33
TRE05;DipoloDipolo;1212,0;547,68;61,78;5,65
TRE05;DipoloDipolo;1193,59;554,55;62,64;3,96
TRE05;DipoloDipolo;958,85;642,2;63,49;14,32
TRE05;DipoloDipolo;1138,36;575,18;63,19;26,91
TRE05;DipoloDipolo;549,21;795,16;78,67;6,49
TRE05;DipoloDipolo;701,1;738,45;69,5;15,14
TRE05;DipoloDipolo;586,03;781,42;80,74;6,25
TRE05;DipoloDipolo;682,69;745,32;68,62;12,94
TRE05;DipoloDipolo;728,72;728,14;75,63;8,4
TRE05;DipoloDipolo;719,51;731,57;74,26;5,42
TRE05;DipoloDipolo;659,68;753,92;70,87;4,84
TRE05;DipoloDipolo;710,31;735,01;71,29;9,13
TRE05;DipoloDipolo;604,44;774,54;76,75;5,07
TRE05;DipoloDipolo;682,69;745,32;72,92;12,97
TRE05;DipoloDipolo;586,03;781,42;75,95;5,5
TRE05;DipoloDipolo;567,62;788,29;75,36;9,72
TRE05;DipoloDipolo;691,89;741,89;69,01;18,06
TRE05;DipoloDipolo;549,21;795,16;74,26;6,98
TRE05;DipoloDipolo;1212,0;547,68;54,26;8,46
TRE05;DipoloDipolo;1193,59;554,55;55,09;28,52
TRE05;DipoloDipolo;1175,18;561,43;55,07;28,99
TRE05;DipoloDipolo;1156,77;568,3;54,91;4,81
TRE05;DipoloDipolo;1138,36;575,18;55,86;5,03
TRE05;DipoloDipolo;1119,95;582,05;56,63;3,94
TRE05;DipoloDipolo;1101,54;588,92;58,15;11,78
TRE05;DipoloDipolo;1083,13;595,8;62,07;12,4
TRE05;DipoloDipolo;530,8;802,04;73,65;19,74
TRE05;DipoloDipolo;622,85;767,67;75,66;4,96
TRE05;DipoloDipolo;673,48;748,76;77,56;14,0
TRE05;DipoloDipolo;894,42;666,26;68,54;5,0
TRE05;DipoloDipolo;1064,72;602,67;65,53;3,96
TRE05;DipoloDipolo;885,21;669,7;69,15;6,18
TRE05;DipoloDipolo;876,0;673,14;69,77;16,68
TRE05;DipoloDipolo;866,8;676,58;70,23;17,39
TRE05;DipoloDipolo;857,59;680,01;70,49;14,96
TRE05;DipoloDipolo;848,39;683,45;70,69;15,87
TRE05;DipoloDipolo;839,18;686,89;70,8;18,32
TRE05;DipoloDipolo;829,98;690,33;70,85;21,03
TRE05;DipoloDipolo;820,77;693,76;71,07;27,52
TRE05;DipoloDipolo;811,57;697,2;71,45;26,5
TRE05;DipoloDipolo;802,36;700,64;71,9;14,7
TRE05;DipoloDipolo;793,15;704,08;72,34;22,29
TRE05;DipoloDipolo;783,95;707,51;72,65;29,9
TRE05;DipoloDipolo;774,74;710,95;72,84;27,84
TRE05;DipoloDipolo;765,54;714,39;73,04;25,3
