nuevo_X,nuevo_Y,Z,Unidad
1115936.77,1259198.34,1192,J1gp
1116036.77,1259198.34,1176,J1gp
1116136.77,1259198.34,1173,J1gp
1116236.77,1259198.34,1174,J1gp
1116336.77,1259198.34,1186,J1gp
1116436.77,1259198.34,1147,J1gp
1116536.77,1259198.34,1100,J1gp
1116636.77,1259198.34,1089,J1gp
1107336.77,1259098.34,1233,K1ls_mi
1107436.77,1259098.34,1231,K1ls_mi
1107536.77,1259098.34,1245,K1ls_mi
1107636.77,1259098.34,1257,K1ls_mi
1107736.77,1259098.34,1286,K1ls_mi
1107836.77,1259098.34,1325,K1ls_mi
1107936.77,1259098.34,1377,K1ls_mi
1108036.77,1259098.34,1412,K1ls_mi
1108136.77,1259098.34,1435,K1ls_mi
1108236.77,1259098.34,1449,K1ls_mi
1108336.77,1259098.34,1456,K1ls_mi
1108436.77,1259098.34,1484,K1ls_mm
1108536.77,1259098.34,1538,K1ls_ms
1108636.77,1259098.34,1559,K1ls_ms
1108736.77,1259098.34,1565,K1ls_ms
1108836.77,1259098.34,1560,K1ls_ms
1108936.77,1259098.34,1549,K1ls_ms
1109036.77,1259098.34,1555,K1ls_ms
1109136.77,1259098.34,1559,K1ls_ms
1109236.77,1259098.34,1553,K1ls_ms
1109336.77,1259098.34,1561,K1ls_ms
1109436.77,1259098.34,1550,K1ls_ms
1109536.77,1259098.34,1549,K1ls_ms
1109636.77,1259098.34,1559,K1ls_ms
1109736.77,1259098.34,1562,K1ls_ms
1109836.77,1259098.34,1549,K1ls_ms
1109936.77,1259098.34,1535,K1ls_ms
1110036.77,1259098.34,1526,K1ls_ms
1110136.77,1259098.34,1522,K1ls_ms
1110236.77,1259098.34,1556,K1ls_ms
1110336.77,1259098.34,1564,K1ls_ms
1110436.77,1259098.34,1562,K1ls_ms
1110536.77,1259098.34,1547,K1ls_ms
1110636.77,1259098.34,1550,K1ls_ms
1110736.77,1259098.34,1515,K1ls_ms
1110836.77,1259098.34,1512,K1ls_ms
1110936.77,1259098.34,1547,K1ls_ms
1111036.77,1259098.34,1565,K1ls_ms
1111136.77,1259098.34,1567,K1ls_ms
1111236.77,1259098.34,1563,K1ls_ms
1111336.77,1259098.34,1565,K1ls_ms
1111436.77,1259098.34,1574,K1ls_ms
1111536.77,1259098.34,1576,K1ls_ms
1111636.77,1259098.34,1581,K1ls_ms
1111736.77,1259098.34,1581,K1ls_ms
1111836.77,1259098.34,1596,K1ls_ms
1111936.77,1259098.34,1595,K1ls_ms
1112036.77,1259098.34,1592,K1ls_ms
1112136.77,1259098.34,1593,K1ls_ms
1112236.77,1259098.34,1590,K1ls_ms
1112336.77,1259098.34,1594,K1ls_ms
1112436.77,1259098.34,1574,K1ls_mm
1112536.77,1259098.34,1557,K1ls_mi
1112636.77,1259098.34,1542,K1ls_mi
1112736.77,1259098.34,1499,K1ls_mi
1112836.77,1259098.34,1467,K1ls_mi
1112936.77,1259098.34,1445,K1ls_mi
1113036.77,1259098.34,1448,K1ls_mi
1113136.77,1259098.34,1445,K1ls_mi
1113236.77,1259098.34,1449,K1ls_mi
1113336.77,1259098.34,1432,K1ls_mi
1113436.77,1259098.34,1366,J1-2j
1113536.77,1259098.34,1338,J1-2j
1113636.77,1259098.34,1313,J1-2j
1113736.77,1259098.34,1323,J1-2j
1113836.77,1259098.34,1317,J1-2j
1113936.77,1259098.34,1321,J1-2j
1114036.77,1259098.34,1342,J1-2j
1114136.77,1259098.34,1337,J1-2j
1114236.77,1259098.34,1277,J1-2j
1114336.77,1259098.34,1212,J1-2j
1114436.77,1259098.34,1181,J1-2j
1114536.77,1259098.34,1163,J1-2j
1114636.77,1259098.34,1165,J1-2j
1114736.77,1259098.34,1200,OSs
1114836.77,1259098.34,1238,OSs
1114936.77,1259098.34,1276,OSs
1115036.77,1259098.34,1244,OSs
1115136.77,1259098.34,1210,OSs
1115236.77,1259098.34,1204,OSs
1115336.77,1259098.34,1188,J1gp
1115436.77,1259098.34,1140,J1gp
1115536.77,1259098.34,1108.04,J1gp
1115636.77,1259098.34,1108.03,J1gp
1115736.77,1259098.34,1127,J1gp
1115836.77,1259098.34,1163,J1gp
1115936.77,1259098.34,1207,J1gp
1116036.77,1259098.34,1206,J1gp
1116136.77,1259098.34,1208,J1gp
1116236.77,1259098.34,1195,J1gp
1116336.77,1259098.34,1161,J1gp
1116436.77,1259098.34,1136,J1gp
1116536.77,1259098.34,1100,J1gp
1116636.77,1259098.34,1112,J1gp
1116736.77,1259098.34,1103,J1gp
1107036.77,1258998.34,1190,K1ls_mi
1107136.77,1258998.34,1218,K1ls_mi
1107236.77,1258998.34,1233,K1ls_mi
1107336.77,1258998.34,1243,K1ls_mi
1107436.77,1258998.34,1257,K1ls_mi
1107536.77,1258998.34,1274,K1ls_mi
1107636.77,1258998.34,1297,K1ls_mi
1107736.77,1258998.34,1327,K1ls_mi
1107836.77,1258998.34,1369,K1ls_mi
1107936.77,1258998.34,1418,K1ls_mi
1108036.77,1258998.34,1448,K1ls_mi
1108136.77,1258998.34,1451,K1ls_mi
1108236.77,1258998.34,1474,K1ls_mi
1108336.77,1258998.34,1488,K1ls_mi
1108436.77,1258998.34,1522,K1ls_ms
1108536.77,1258998.34,1555,K1ls_ms
1108636.77,1258998.34,1553,K1ls_ms
1108736.77,1258998.34,1558,K1ls_ms
1108836.77,1258998.34,1556,K1ls_ms
1108936.77,1258998.34,1544,K1ls_ms
1109036.77,1258998.34,1545,K1ls_ms
1109136.77,1258998.34,1544,K1ls_ms
1109236.77,1258998.34,1549,K1ls_ms
1109336.77,1258998.34,1559,K1ls_ms
1109436.77,1258998.34,1543,K1ls_ms
1109536.77,1258998.34,1541,K1ls_ms
1109636.77,1258998.34,1552,K1ls_ms
1109736.77,1258998.34,1557,K1ls_ms
1109836.77,1258998.34,1551,K1ls_ms
1109936.77,1258998.34,1512,K1ls_ms
1110036.77,1258998.34,1480,K1ls_ms
1110136.77,1258998.34,1478,K1ls_ms
1110236.77,1258998.34,1513,K1ls_ms
1110336.77,1258998.34,1534,K1ls_ms
1110436.77,1258998.34,1519,K1ls_ms
1110536.77,1258998.34,1498,K1ls_ms
1110636.77,1258998.34,1512,K1ls_ms
1110736.77,1258998.34,1488,K1ls_ms
1110836.77,1258998.34,1519,K1ls_ms
1110936.77,1258998.34,1555,K1ls_ms
1111036.77,1258998.34,1569,K1ls_ms
1111136.77,1258998.34,1580,K1ls_ms
1111236.77,1258998.34,1560.02,K1ls_ms
1111336.77,1258998.34,1568,K1ls_ms
1111436.77,1258998.34,1583,K1ls_ms
1111536.77,1258998.34,1582,K1ls_ms
1111636.77,1258998.34,1575,K1ls_ms
1111736.77,1258998.34,1588,K1ls_ms
1111836.77,1258998.34,1595,K1ls_ms
1111936.77,1258998.34,1596,K1ls_ms
1112036.77,1258998.34,1592,K1ls_ms
1112136.77,1258998.34,1599,K1ls_ms
1112236.77,1258998.34,1604,K1ls_ms
1112336.77,1258998.34,1596,K1ls_ms
1112436.77,1258998.34,1593,K1ls_ms
1112536.77,1258998.34,1587,K1ls_mm
1112636.77,1258998.34,1575,K1ls_mi
1112736.77,1258998.34,1524,K1ls_mi
1112836.77,1258998.34,1500,K1ls_mi
1112936.77,1258998.34,1483,K1ls_mi
1113036.77,1258998.34,1480,K1ls_mi
1113136.77,1258998.34,1495,K1ls_mi
1113236.77,1258998.34,1499,K1ls_mi
1113336.77,1258998.34,1474,K1ls_mi
1113436.77,1258998.34,1423,K1ls_mi
1113536.77,1258998.34,1370,J1-2j
1113636.77,1258998.34,1347,J1-2j
1113736.77,1258998.34,1351,J1-2j
1113836.77,1258998.34,1349,J1-2j
1113936.77,1258998.34,1353,J1-2j
1114036.77,1258998.34,1367,J1-2j
1114136.77,1258998.34,1323,J1-2j
1114236.77,1258998.34,1263,J1-2j
1114336.77,1258998.34,1216,J1-2j
1114436.77,1258998.34,1223,J1-2j
1114536.77,1258998.34,1218,J1-2j
1114636.77,1258998.34,1192,J1-2j
1114736.77,1258998.34,1199,OSs
1114836.77,1258998.34,1242,OSs
1114936.77,1258998.34,1282,OSs
1115036.77,1258998.34,1234,OSs
1115136.77,1258998.34,1188,OSs
1115236.77,1258998.34,1159,OSs
1115336.77,1258998.34,1137,J1gp
1115436.77,1258998.34,1113.01,J1gp
1115536.77,1258998.34,1122,J1gp
1115636.77,1258998.34,1141,J1gp
1115736.77,1258998.34,1146,J1gp
1115836.77,1258998.34,1170,J1gp
1115936.77,1258998.34,1227,J1gp
1116036.77,1258998.34,1226,J1gp
1116136.77,1258998.34,1181,J1gp
1116236.77,1258998.34,1161,J1gp
1116336.77,1258998.34,1151,J1gp
1116436.77,1258998.34,1119,J1gp
1116536.77,1258998.34,1113,J1gp
1116636.77,1258998.34,1149,J1gp
1116736.77,1258998.34,1122,J1gp
1106836.77,1258898.34,1186,K1ls_mi
1106936.77,1258898.34,1210,K1ls_mi
1107036.77,1258898.34,1216,K1ls_mi
1107136.77,1258898.34,1230,K1ls_mi
1107236.77,1258898.34,1243,K1ls_mi
1107336.77,1258898.34,1270,K1ls_mi
1107436.77,1258898.34,1287,K1ls_mi
1107536.77,1258898.34,1306,K1ls_mi
1107636.77,1258898.34,1339,K1ls_mi
1107736.77,1258898.34,1386,K1ls_mi
1107836.77,1258898.34,1420,K1ls_mi
1107936.77,1258898.34,1441,K1ls_mi
1108036.77,1258898.34,1469,K1ls_mi
1108136.77,1258898.34,1477,K1ls_mi
1108236.77,1258898.34,1493,K1ls_mm
1108336.77,1258898.34,1553,K1ls_ms
1108436.77,1258898.34,1555,K1ls_ms
1108536.77,1258898.34,1551,K1ls_ms
1108636.77,1258898.34,1544,K1ls_ms
1108736.77,1258898.34,1551,K1ls_ms
1108836.77,1258898.34,1561,K1ls_ms
1108936.77,1258898.34,1547,K1ls_ms
1109036.77,1258898.34,1536.01,K1ls_ms
1109136.77,1258898.34,1536,K1ls_ms
1109236.77,1258898.34,1548,K1ls_ms
1109336.77,1258898.34,1557,K1ls_ms
1109436.77,1258898.34,1516,K1ls_ms
1109536.77,1258898.34,1495,K1ls_ms
1109636.77,1258898.34,1522,K1ls_ms
1109736.77,1258898.34,1537,K1ls_ms
1109836.77,1258898.34,1508,K1ls_ms
1109936.77,1258898.34,1490,K1ls_ms
1110036.77,1258898.34,1466,K1ls_ms
1110136.77,1258898.34,1458,K1ls_ms
1110236.77,1258898.34,1473,K1ls_ms
1110336.77,1258898.34,1487,K1ls_ms
1110436.77,1258898.34,1488,K1ls_ms
1110536.77,1258898.34,1467,K1ls_ms
1110636.77,1258898.34,1485,K1ls_ms
1110736.77,1258898.34,1468,K1ls_ms
1110836.77,1258898.34,1507,K1ls_ms
1110936.77,1258898.34,1536,K1ls_ms
1111036.77,1258898.34,1554,K1ls_ms
1111136.77,1258898.34,1569,K1ls_ms
1111236.77,1258898.34,1560,K1ls_ms
1111336.77,1258898.34,1569,K1ls_ms
1111436.77,1258898.34,1573,K1ls_ms
1111536.77,1258898.34,1577,K1ls_ms
1111636.77,1258898.34,1570.01,K1ls_ms
1111736.77,1258898.34,1584,K1ls_ms
1111836.77,1258898.34,1585,K1ls_ms
1111936.77,1258898.34,1589,K1ls_ms
1112036.77,1258898.34,1588,K1ls_ms
1112136.77,1258898.34,1595,K1ls_ms
1112236.77,1258898.34,1599,K1ls_ms
1112336.77,1258898.34,1594,K1ls_ms
1112436.77,1258898.34,1594,K1ls_ms
1112536.77,1258898.34,1594,K1ls_ms
1112636.77,1258898.34,1604,K1ls_mm
1112736.77,1258898.34,1597,K1ls_mi
1112836.77,1258898.34,1558,K1ls_mi
1112936.77,1258898.34,1526,K1ls_mi
1113036.77,1258898.34,1532,K1ls_mi
1113136.77,1258898.34,1550,K1ls_mi
1113236.77,1258898.34,1552,K1ls_mi
1113336.77,1258898.34,1471,K1ls_mi
1113436.77,1258898.34,1418,K1ls_mi
1113536.77,1258898.34,1387,J1-2j
1113636.77,1258898.34,1384,J1-2j
1113736.77,1258898.34,1375,J1-2j
1113836.77,1258898.34,1375,J1-2j
1113936.77,1258898.34,1378,J1-2j
1114036.77,1258898.34,1371,J1-2j
1114136.77,1258898.34,1311,J1-2j
1114236.77,1258898.34,1249,J1-2j
1114336.77,1258898.34,1242,J1-2j
1114436.77,1258898.34,1266,J1-2j
1114536.77,1258898.34,1256,J1-2j
1114636.77,1258898.34,1207,J1-2j
1114736.77,1258898.34,1231,OSs
1114836.77,1258898.34,1265,OSs
1114936.77,1258898.34,1269,OSs
1115036.77,1258898.34,1206,OSs
1115136.77,1258898.34,1179,OSs
1115236.77,1258898.34,1156,OSs
1115336.77,1258898.34,1132,OSs
1115436.77,1258898.34,1145,OSs
1115536.77,1258898.34,1153,OSs
1115636.77,1258898.34,1172,OSs
1115736.77,1258898.34,1188,J1gp
1115836.77,1258898.34,1207,J1gp
1115936.77,1258898.34,1227,J1gp
1116036.77,1258898.34,1206,J1gp
1116136.77,1258898.34,1166,J1gp
1116236.77,1258898.34,1133,J1gp
1116336.77,1258898.34,1128,J1gp
1116436.77,1258898.34,1109.03,J1gp
1116536.77,1258898.34,1109.03,J1gp
1116636.77,1258898.34,1162,J1gp
1116736.77,1258898.34,1164,J1gp
1116836.77,1258898.34,1116,J1gp
1116936.77,1258898.34,1118,J1gp
1106636.77,1258798.34,1160,K1ls_mi
1106736.77,1258798.34,1181,K1ls_mi
1106836.77,1258798.34,1209,K1ls_mi
1106936.77,1258798.34,1231,K1ls_mi
1107036.77,1258798.34,1257,K1ls_mi
1107136.77,1258798.34,1271,K1ls_mi
1107236.77,1258798.34,1292,K1ls_mi
1107336.77,1258798.34,1315,K1ls_mi
1107436.77,1258798.34,1325,K1ls_mi
1107536.77,1258798.34,1362,K1ls_mi
1107636.77,1258798.34,1386,K1ls_mi
1107736.77,1258798.34,1426,K1ls_mi
1107836.77,1258798.34,1455,K1ls_mi
1107936.77,1258798.34,1479,K1ls_mm
1108036.77,1258798.34,1511,K1ls_mm
1108136.77,1258798.34,1520,K1ls_mm
1108236.77,1258798.34,1521,K1ls_ms
1108336.77,1258798.34,1548,K1ls_ms
1108436.77,1258798.34,1556,K1ls_ms
1108536.77,1258798.34,1537,K1ls_ms
1108636.77,1258798.34,1525,K1ls_ms
1108736.77,1258798.34,1550,K1ls_ms
1108836.77,1258798.34,1556,K1ls_ms
1108936.77,1258798.34,1549,K1ls_ms
1109036.77,1258798.34,1542,K1ls_ms
1109136.77,1258798.34,1519,K1ls_ms
1109236.77,1258798.34,1538,K1ls_ms
1109336.77,1258798.34,1520,K1ls_ms
1109436.77,1258798.34,1473,K1ls_ms
1109536.77,1258798.34,1461,K1ls_ms
1109636.77,1258798.34,1483,K1ls_ms
1109736.77,1258798.34,1488,K1ls_ms
1109836.77,1258798.34,1472,K1ls_ms
1109936.77,1258798.34,1448,K1ls_ms
1110036.77,1258798.34,1448,K1ls_ms
1110136.77,1258798.34,1431,K1ls_mm
1110236.77,1258798.34,1447,K1ls_ms
1110336.77,1258798.34,1459,K1ls_ms
1110436.77,1258798.34,1473,K1ls_ms
1110536.77,1258798.34,1447,K1ls_mm
1110636.77,1258798.34,1446,K1ls_ms
1110736.77,1258798.34,1455,K1ls_ms
1110836.77,1258798.34,1487,K1ls_ms
1110936.77,1258798.34,1506,K1ls_ms
1111036.77,1258798.34,1520,K1ls_ms
1111136.77,1258798.34,1544,K1ls_ms
1111236.77,1258798.34,1543,K1ls_ms
1111336.77,1258798.34,1565,K1ls_ms
1111436.77,1258798.34,1575,K1ls_ms
1111536.77,1258798.34,1579,K1ls_ms
1111636.77,1258798.34,1569,K1ls_ms
1111736.77,1258798.34,1583,K1ls_ms
1111836.77,1258798.34,1582,K1ls_ms
1111936.77,1258798.34,1583,K1ls_ms
1112036.77,1258798.34,1591,K1ls_ms
1112136.77,1258798.34,1593.01,K1ls_ms
1112236.77,1258798.34,1593.01,K1ls_ms
1112336.77,1258798.34,1593.02,K1ls_ms
1112436.77,1258798.34,1595,K1ls_ms
1112536.77,1258798.34,1599,K1ls_ms
1112636.77,1258798.34,1603,K1ls_ms
1112736.77,1258798.34,1604,K1ls_mm
1112836.77,1258798.34,1613,K1ls_mi
1112936.77,1258798.34,1591,K1ls_mi
1113036.77,1258798.34,1580,K1ls_mi
1113136.77,1258798.34,1574,K1ls_mi
1113236.77,1258798.34,1529,K1ls_mi
1113336.77,1258798.34,1481,K1ls_mi
1113436.77,1258798.34,1471,K1ls_mi
1113536.77,1258798.34,1436,K1ls_mi
1113636.77,1258798.34,1422,K1ls_mi
1113736.77,1258798.34,1406,K1ls_mi
1113836.77,1258798.34,1407,K1ls_mi
1113936.77,1258798.34,1414,J1-2j
1114036.77,1258798.34,1372,J1-2j
1114136.77,1258798.34,1293,J1-2j
1114236.77,1258798.34,1260,J1-2j
1114336.77,1258798.34,1267,J1-2j
1114436.77,1258798.34,1282,J1-2j
1114536.77,1258798.34,1253,J1-2j
1114636.77,1258798.34,1223,J1-2j
1114736.77,1258798.34,1237,J1-2j
1114836.77,1258798.34,1282,OSs
1114936.77,1258798.34,1250,OSs
1115036.77,1258798.34,1220,OSs
1115136.77,1258798.34,1210,OSs
1115236.77,1258798.34,1183,OSs
1115336.77,1258798.34,1159,OSs
1115436.77,1258798.34,1182,OSs
1115536.77,1258798.34,1191,OSs
1115636.77,1258798.34,1198,OSs
1115736.77,1258798.34,1224,OSs
1115836.77,1258798.34,1235,OSs
1115936.77,1258798.34,1199,J1gp
1116036.77,1258798.34,1162,J1gp
1116136.77,1258798.34,1154,J1gp
1116236.77,1258798.34,1130,J1gp
1116336.77,1258798.34,1117,J1gp
1116436.77,1258798.34,1123,J1gp
1116536.77,1258798.34,1129,J1gp
1116636.77,1258798.34,1163,J1gp
1116736.77,1258798.34,1195,J1gp
1116836.77,1258798.34,1144,J1gp
1116936.77,1258798.34,1123,J1gp
1117036.77,1258798.34,1136,J1gp
1106336.77,1258698.34,1147,K1ls_mi
1106436.77,1258698.34,1163,K1ls_mi
1106536.77,1258698.34,1165,K1ls_mi
1106636.77,1258698.34,1181,K1ls_mi
1106736.77,1258698.34,1214,K1ls_mi
1106836.77,1258698.34,1235,K1ls_mi
1106936.77,1258698.34,1272,K1ls_mi
1107036.77,1258698.34,1298,K1ls_mi
1107136.77,1258698.34,1329,K1ls_mi
1107236.77,1258698.34,1355,K1ls_mi
1107336.77,1258698.34,1360,K1ls_mi
1107436.77,1258698.34,1392,K1ls_mi
1107536.77,1258698.34,1419,K1ls_mi
1107636.77,1258698.34,1429,K1ls_mi
1107736.77,1258698.34,1451,K1ls_mi
1107836.77,1258698.34,1492,K1ls_mm
1107936.77,1258698.34,1536,K1ls_ms
1108036.77,1258698.34,1544,K1ls_ms
1108136.77,1258698.34,1549,K1ls_ms
1108236.77,1258698.34,1540,K1ls_ms
1108336.77,1258698.34,1532,K1ls_ms
1108436.77,1258698.34,1541,K1ls_ms
1108536.77,1258698.34,1498,K1ls_ms
1108636.77,1258698.34,1484,K1ls_ms
1108736.77,1258698.34,1521,K1ls_ms
1108836.77,1258698.34,1524,K1ls_ms
1108936.77,1258698.34,1526,K1ls_ms
1109036.77,1258698.34,1532,K1ls_ms
1109136.77,1258698.34,1479,K1ls_ms
1109236.77,1258698.34,1491,K1ls_ms
1109336.77,1258698.34,1486,K1ls_ms
1109436.77,1258698.34,1448,K1ls_mm
1109536.77,1258698.34,1436,K1ls_ms
1109636.77,1258698.34,1449,K1ls_ms
1109736.77,1258698.34,1459,K1ls_ms
1109836.77,1258698.34,1442,K1ls_ms
1109936.77,1258698.34,1432,K1ls_ms
1110036.77,1258698.34,1419,K1ls_mm
1110136.77,1258698.34,1404,K1ls_mm
1110236.77,1258698.34,1422,K1ls_mm
1110336.77,1258698.34,1438,K1ls_ms
1110436.77,1258698.34,1444,K1ls_ms
1110536.77,1258698.34,1420,K1ls_mm
1110636.77,1258698.34,1415,K1ls_mm
1110736.77,1258698.34,1442,K1ls_ms
1110836.77,1258698.34,1469,K1ls_ms
1110936.77,1258698.34,1478,K1ls_ms
1111036.77,1258698.34,1484,K1ls_ms
1111136.77,1258698.34,1492,K1ls_ms
1111236.77,1258698.34,1506,K1ls_ms
1111336.77,1258698.34,1548,K1ls_ms
1111436.77,1258698.34,1566,K1ls_ms
1111536.77,1258698.34,1565,K1ls_ms
1111636.77,1258698.34,1567,K1ls_ms
1111736.77,1258698.34,1587,K1ls_ms
1111836.77,1258698.34,1576,K1ls_ms
1111936.77,1258698.34,1583,K1ls_ms
1112036.77,1258698.34,1587,K1ls_ms
1112136.77,1258698.34,1590,K1ls_ms
1112236.77,1258698.34,1592,K1ls_ms
1112336.77,1258698.34,1593.01,K1ls_ms
1112436.77,1258698.34,1601,K1ls_ms
1112536.77,1258698.34,1608,K1ls_ms
1112636.77,1258698.34,1609,K1ls_ms
1112736.77,1258698.34,1614,K1ls_ms
1112836.77,1258698.34,1618,K1ls_ms
1112936.77,1258698.34,1624,K1ls_ms
1113036.77,1258698.34,1619,K1ls_mm
1113136.77,1258698.34,1601,K1ls_mm
1113236.77,1258698.34,1582,K1ls_mi
1113336.77,1258698.34,1539,K1ls_mi
1113436.77,1258698.34,1515,K1ls_mi
1113536.77,1258698.34,1500,K1ls_mi
1113636.77,1258698.34,1464,K1ls_mi
1113736.77,1258698.34,1444,K1ls_mi
1113836.77,1258698.34,1445,K1ls_mi
1113936.77,1258698.34,1429,J1-2j
1114036.77,1258698.34,1355,J1-2j
1114136.77,1258698.34,1304,J1-2j
1114236.77,1258698.34,1295,J1-2j
1114336.77,1258698.34,1291,J1-2j
1114436.77,1258698.34,1294,J1-2j
1114536.77,1258698.34,1269,J1-2j
1114636.77,1258698.34,1243,OSs
1114736.77,1258698.34,1260,OSs
1114836.77,1258698.34,1295,OSs
1114936.77,1258698.34,1280,OSs
1115036.77,1258698.34,1259,OSs
1115136.77,1258698.34,1226,OSs
1115236.77,1258698.34,1194,OSs
1115336.77,1258698.34,1178,OSs
1115436.77,1258698.34,1205,OSs
1115536.77,1258698.34,1238,OSs
1115636.77,1258698.34,1237,OSs
1115736.77,1258698.34,1256,OSs
1115836.77,1258698.34,1223,OSs
1115936.77,1258698.34,1177,OSs
1116036.77,1258698.34,1149,J1gp
1116136.77,1258698.34,1132,J1gp
1116236.77,1258698.34,1123,J1gp
1116336.77,1258698.34,1128,J1gp
1116436.77,1258698.34,1170,J1gp
1116536.77,1258698.34,1167,J1gp
1116636.77,1258698.34,1191,J1gp
1116736.77,1258698.34,1215,J1gp
1116836.77,1258698.34,1172,J1gp
1116936.77,1258698.34,1128,J1gp
1117036.77,1258698.34,1146,J1gp
1117136.77,1258698.34,1150,J1gp
1106136.77,1258598.34,1134,K1ls_mi
1106236.77,1258598.34,1154,K1ls_mi
1106336.77,1258598.34,1172,K1ls_mi
1106436.77,1258598.34,1179,K1ls_mi
1106536.77,1258598.34,1179,K1ls_mi
1106636.77,1258598.34,1186,K1ls_mi
1106736.77,1258598.34,1223,K1ls_mi
1106836.77,1258598.34,1266,K1ls_mi
1106936.77,1258598.34,1297,K1ls_mi
1107036.77,1258598.34,1326,K1ls_mi
1107136.77,1258598.34,1358,K1ls_mi
1107236.77,1258598.34,1384,K1ls_mi
1107336.77,1258598.34,1398,K1ls_mi
1107436.77,1258598.34,1412,K1ls_mi
1107536.77,1258598.34,1442,K1ls_mi
1107636.77,1258598.34,1469,K1ls_mi
1107736.77,1258598.34,1485,K1ls_mm
1107836.77,1258598.34,1535,K1ls_ms
1107936.77,1258598.34,1548,K1ls_ms
1108036.77,1258598.34,1546,K1ls_ms
1108136.77,1258598.34,1540,K1ls_ms
1108236.77,1258598.34,1538,K1ls_ms
1108336.77,1258598.34,1530,K1ls_ms
1108436.77,1258598.34,1507,K1ls_ms
1108536.77,1258598.34,1451,K1ls_ms
1108636.77,1258598.34,1457,K1ls_ms
1108736.77,1258598.34,1480,K1ls_ms
1108836.77,1258598.34,1476,K1ls_ms
1108936.77,1258598.34,1480,K1ls_ms
1109036.77,1258598.34,1504,K1ls_ms
1109136.77,1258598.34,1453,K1ls_ms
1109236.77,1258598.34,1454,K1ls_ms
1109336.77,1258598.34,1469,K1ls_ms
1109436.77,1258598.34,1442,K1ls_mm
1109536.77,1258598.34,1415,K1ls_mm
1109636.77,1258598.34,1433,K1ls_mm
1109736.77,1258598.34,1437,K1ls_mm
1109836.77,1258598.34,1432,K1ls_mm
1109936.77,1258598.34,1416,K1ls_mm
1110036.77,1258598.34,1406,K1ls_mm
1110136.77,1258598.34,1392,K1ls_mm
1110236.77,1258598.34,1399,K1ls_mm
1110336.77,1258598.34,1430,K1ls_mm
1110436.77,1258598.34,1428,K1ls_mm
1110536.77,1258598.34,1417,K1ls_mm
1110636.77,1258598.34,1401,K1ls_mm
1110736.77,1258598.34,1435,K1ls_mm
1110836.77,1258598.34,1452,K1ls_ms
1110936.77,1258598.34,1448,K1ls_ms
1111036.77,1258598.34,1464,K1ls_ms
1111136.77,1258598.34,1461,K1ls_ms
1111236.77,1258598.34,1481,K1ls_ms
1111336.77,1258598.34,1514,K1ls_ms
1111436.77,1258598.34,1529,K1ls_ms
1111536.77,1258598.34,1526,K1ls_ms
1111636.77,1258598.34,1546,K1ls_ms
1111736.77,1258598.34,1566,K1ls_ms
1111836.77,1258598.34,1581,K1ls_ms
1111936.77,1258598.34,1592,K1ls_ms
1112036.77,1258598.34,1588,K1ls_ms
1112136.77,1258598.34,1587.02,K1ls_ms
1112236.77,1258598.34,1590.01,K1ls_ms
1112336.77,1258598.34,1592,K1ls_ms
1112436.77,1258598.34,1598,K1ls_ms
1112536.77,1258598.34,1607,K1ls_ms
1112636.77,1258598.34,1617,K1ls_ms
1112736.77,1258598.34,1613.01,K1ls_ms
1112836.77,1258598.34,1617,K1ls_ms
1112936.77,1258598.34,1623,K1ls_ms
1113036.77,1258598.34,1629,K1ls_ms
1113136.77,1258598.34,1624,K1ls_ms
1113236.77,1258598.34,1613,K1ls_mm
1113336.77,1258598.34,1580,K1ls_mm
1113436.77,1258598.34,1575,K1ls_mi
1113536.77,1258598.34,1566,K1ls_mi
1113636.77,1258598.34,1519,K1ls_mi
1113736.77,1258598.34,1499,K1ls_mi
1113836.77,1258598.34,1489,K1ls_mi
1113936.77,1258598.34,1442,K1ls_mi
1114036.77,1258598.34,1368,J1-2j
1114136.77,1258598.34,1322,J1-2j
1114236.77,1258598.34,1327,J1-2j
1114336.77,1258598.34,1323,J1-2j
1114436.77,1258598.34,1317,J1-2j
1114536.77,1258598.34,1287,J1-2j
1114636.77,1258598.34,1256,J1-2j
1114736.77,1258598.34,1280,OSs
1114836.77,1258598.34,1318,OSs
1114936.77,1258598.34,1306,OSs
1115036.77,1258598.34,1295,OSs
1115136.77,1258598.34,1250,OSs
1115236.77,1258598.34,1211,OSs
1115336.77,1258598.34,1211,OSs
1115436.77,1258598.34,1221,OSs
1115536.77,1258598.34,1262,OSs
1115636.77,1258598.34,1263,OSs
1115736.77,1258598.34,1244,OSs
1115836.77,1258598.34,1208,OSs
1115936.77,1258598.34,1159,OSs
1116036.77,1258598.34,1142,OSs
1116136.77,1258598.34,1134,OSs
1116236.77,1258598.34,1123,OSs
1116336.77,1258598.34,1149,OSs
1116436.77,1258598.34,1197,OSs
1116536.77,1258598.34,1209,J1gp
1116636.77,1258598.34,1198,J1gp
1116736.77,1258598.34,1198,J1gp
1116836.77,1258598.34,1154,J1gp
1116936.77,1258598.34,1126.01,J1gp
1117036.77,1258598.34,1186,J1gp
1117136.77,1258598.34,1178,J1gp
1105936.77,1258498.34,1104,K1ls_mi
1106036.77,1258498.34,1126,K1ls_mi
1106136.77,1258498.34,1146,K1ls_mi
1106236.77,1258498.34,1171,K1ls_mi
1106336.77,1258498.34,1192,K1ls_mi
